country,additional_info,aka,designation,id,link,orgKey,source,hcp_id,hco_id
SPAIN,,,,6989,,,openai,6989,S152
SPAIN,,,,7004,,,openai,7004,S152
SPAIN,,,,8229,,,openai,8229,S153
SPAIN,,,,8473,,,openai,8473,S154
SPAIN,,,,8477,,,openai,8477,S154
SPAIN,,,,8481,,,openai,8481,S154
SPAIN,,,,8485,,,openai,8485,S154
SPAIN,,,,8132,,,openai,8132,S153
SPAIN,,,,8132,,,openai,8132,S156
SPAIN,,,,8136,,,openai,8136,S156
SPAIN,,,,8140,,,openai,8140,S156
SPAIN,,,,8144,,,openai,8144,S153
SPAIN,,,,8144,,,openai,8144,S156
SPAIN,,,,8148,,,openai,8148,S156
SPAIN,,,,8373,,,orgIntel,8373,S157
SPAIN,,,,8377,,,openai,8377,S157
SPAIN,,,,8383,,,orgIntel,8383,S157
SPAIN,,,,8387,,,orgIntel,8387,S156
SPAIN,,,,8387,,,orgIntel,8387,S157
SPAIN,,,,8391,,,openai,8391,S157
SPAIN,,,,9071,,,openai,9071,S157
SPAIN,,,,9071,,,openai,9071,S158
SPAIN,,,,9074,,,openai,9074,S158
SPAIN,,,,9136,,,openai,9136,S158
SPAIN,,,,1015,,,orgIntel,1015,S159
SPAIN,,,,1203,,,openai,1203,S157
SPAIN,,,,1203,,,openai,1203,S159
SPAIN,,,,2510,,,orgIntel,2510,S159
SPAIN,,,,8724,,,openai,8724,S159
SPAIN,,,,8724,,,openai,8724,S160
SPAIN,,,,8728,,,openai,8728,S160
SPAIN,,,,6945,,,openai,6945,S160
SPAIN,,,,6945,,,openai,6945,S172
SPAIN,,,,6961,,,openai,6961,S172
SPAIN,,,,6962,,,orgIntel,6962,S172
SPAIN,,,,6972,,,orgIntel,6972,S172
SPAIN,,,,8180,,,openai,8180,S172
SPAIN,,,,8180,,,openai,8180,S173
SPAIN,,,,8184,,,openai,8184,S173
SPAIN,,,,8188,,,orgIntel,8188,S173
SPAIN,,,,8192,,,openai,8192,S173
SPAIN,,,,8453,,,orgIntel,8453,S174
SPAIN,,,,8457,,,openai,8457,S174
SPAIN,,,,8461,,,openai,8461,S174
SPAIN,,,,8465,,,Google Scholar,8465,S174
SPAIN,,,,8469,,,orgIntel,8469,S174
SPAIN,,,,5857,,,orgIntel,5857,S174
SPAIN,,,,5857,,,orgIntel,5857,S175
SPAIN,,,,5862,,,openai,5862,S175
SPAIN,,,,5868,,,orgIntel,5868,S173
SPAIN,,,,5868,,,orgIntel,5868,S175
SPAIN,,,,5875,,,openai,5875,S175
SPAIN,,,,5879,,,openai,5879,S175
SPAIN,,,,8052,,,openai,8052,S176
SPAIN,,,,8056,,,openai,8056,S176
SPAIN,,,,8060,,,openai,8060,S176
SPAIN,,,,8064,,,openai,8064,S176
SPAIN,,,,8068,,,orgIntel,8068,S176
SPAIN,,,,8399,,,openai,8399,S177
SPAIN,,,,8403,,,orgIntel,8403,S177
SPAIN,,,,8898,,,openai,8898,S178
SPAIN,,,,8902,,,openai,8902,S178
SPAIN,,,,8910,,,orgIntel,8910,S178
SPAIN,,,,8914,,,orgIntel,8914,S178
SPAIN,,,,8918,,,orgIntel,8918,S178
SPAIN,,,,8922,,,openai,8922,S178
SPAIN,,,,8926,,,orgIntel,8926,S178
SPAIN,,,,3102,,,openai,3102,S179
SPAIN,,,,3604,,,openai,3604,S179
SPAIN,,,,3851,,,openai,3851,S179
SPAIN,,,,3919,,,openai,3919,S179
SPAIN,,,,3921,,,openai,3921,S179
SPAIN,,,,8700,,,openai,8700,S180
SPAIN,,,,8704,,,orgIntel,8704,S180
SPAIN,,,,8708,,,openai,8708,S180
SPAIN,,,,8712,,,openai,8712,S180
SPAIN,,,,8716,,,openai,8716,S180
SPAIN,,,,8209,,,openai,8209,S183
SPAIN,,,,8213,,,openai,8213,S183
SPAIN,,,,8217,,,openai,8217,S183
SPAIN,,,,8221,,,openai,8221,S183
SPAIN,,,,8225,,,openai,8225,S183
SPAIN,,,,8489,,,openai,8489,S184
SPAIN,,,,8493,,,openai,8493,S184
SPAIN,,,,8503,,,openai,8503,S184
SPAIN,,,,5839,,,openai,5839,S185
SPAIN,,,,5841,,,openai,5841,S185
SPAIN,,,,5842,,,orgIntel,5842,S185
SPAIN,,,,5854,,,openai,5854,S185
SPAIN,,,,8076,,,openai,8076,S186
SPAIN,,,,8080,,,openai,8080,S186
SPAIN,,,,8396,,,openai,8396,S187
SPAIN,,,,10258,,,openai,10258,S188
SPAIN,,,,10379,,,openai,10379,S188
SPAIN,,,,10462,,,openai,10462,S188
SPAIN,,,,10593,,,openai,10593,S188
SPAIN,,,,8720,,,openai,8720,S190
SPAIN,,,,8675,,,openai,8675,S191
SPAIN,,,,8679,,,orgIntel,8679,S191
SPAIN,,,,8680,,,openai,8680,S191
SPAIN,,,,8683,,,openai,8683,S191
SPAIN,,,,8543,,,openai,8543,S194
SPAIN,,,,8547,,,openai,8547,S194
SPAIN,,,,8553,,,openai,8553,S194
SPAIN,,,,8557,,,orgIntel,8557,S194
SPAIN,,,,8561,,,openai,8561,S194
SPAIN,,,,5886,,,openai,5886,S195
SPAIN,,,,8084,,,openai,8084,S196
SPAIN,,,,8088,,,openai,8088,S196
SPAIN,,,,8092,,,openai,8092,S196
SPAIN,,,,8096,,,orgIntel,8096,S196
SPAIN,,,,8100,,,openai,8100,S196
SPAIN,,,,8104,,,openai,8104,S196
SPAIN,,,,8108,,,openai,8108,S196
SPAIN,,,,8313,,,openai,8313,S197
SPAIN,,,,8317,,,Google Scholar,8317,S197
SPAIN,,,,8321,,,openai,8321,S197
SPAIN,,,,8325,,,orgIntel,8325,S197
SPAIN,,,,9935,,,openai,9935,S198
SPAIN,,,,10076,,,openai,10076,S198
SPAIN,,,,10142,,,Google Scholar,10142,S198
SPAIN,,,,4817,,,orgIntel,4817,S199
SPAIN,,,,4821,,,openai,4821,S199
SPAIN,,,,4932,,,openai,4932,S199
SPAIN,,,,4952,,,orgIntel,4952,S199
SPAIN,,,,8826,,,orgIntel,8826,S200
SPAIN,,,,8830,,,orgIntel,8830,S200
SPAIN,,,,8834,,,orgIntel,8834,S200
SPAIN,,,,8790,,,orgIntel,8790,S201
SPAIN,,,,8794,,,orgIntel,8794,S201
SPAIN,,,,8802,,,openai,8802,S200
SPAIN,,,,8798,,,orgIntel,8798,S201
SPAIN,,,,8802,,,openai,8802,S201
SPAIN,,,,8806,,,openai,8806,S201
SPAIN,,,,8196,,,openai,8196,S203
SPAIN,,,,8200,,,openai,8200,S203
SPAIN,,,,8201,,,openai,8201,S203
SPAIN,,,,8205,,,openai,8205,S203
SPAIN,,,,8523,,,openai,8523,S204
SPAIN,,,,8527,,,Google Scholar,8527,S204
SPAIN,,,,8531,,,openai,8531,S203
SPAIN,,,,8531,,,openai,8531,S204
SPAIN,,,,8539,,,openai,8539,S204
SPAIN,,,,8072,,,Google Scholar,8072,S206
SPAIN,,,,8329,,,openai,8329,S207
SPAIN,,,,8333,,,openai,8333,S207
SPAIN,,,,8337,,,Google Scholar,8337,S207
SPAIN,,,,9654,,,openai,9654,S207
SPAIN,,,,9654,,,openai,9654,S208
SPAIN,,,,9820,,,openai,9820,S208
SPAIN,,,,9821,,,openai,9821,S206
SPAIN,,,,9821,,,openai,9821,S208
SPAIN,,,,9834,,,openai,9834,S208
SPAIN,,,,5745,,,orgIntel,5745,S208
SPAIN,,,,5745,,,orgIntel,5745,S209
SPAIN,,,,5809,,,openai,5809,S209
SPAIN,,,,5819,,,openai,5819,S209
SPAIN,,,,5838,,,openai,5838,S209
SPAIN,,,,8810,,,openai,8810,S210
SPAIN,,,,8814,,,orgIntel,8814,S210
SPAIN,,,,8818,,,openai,8818,S209
SPAIN,,,,8818,,,openai,8818,S210
SPAIN,,,,8822,,,openai,8822,S210
SPAIN,,,,8607,,,openai,8607,S220
SPAIN,,,,8611,,,openai,8611,S220
SPAIN,,,,8507,,,Google Scholar,8507,S221
SPAIN,,,,8511,,,openai,8511,S221
SPAIN,,,,8515,,,openai,8515,S221
SPAIN,,,,8519,,,orgIntel,8519,S221
SPAIN,,,,8269,,,openai,8269,S222
SPAIN,,,,8273,,,openai,8273,S222
SPAIN,,,,7040,,,orgIntel,7040,S223
SPAIN,,,,7043,,,orgIntel,7043,S223
SPAIN,,,,7044,,,Google Scholar,7044,S223
SPAIN,,,,7048,,,openai,7048,S223
SPAIN,,,,7052,,,Google Scholar,7052,S223
SPAIN,,,,8647,,,openai,8647,S222
SPAIN,,,,8647,,,openai,8647,S224
SPAIN,,,,8651,,,openai,8651,S224
SPAIN,,,,8655,,,openai,8655,S224
SPAIN,,,,8659,,,Google Scholar,8659,S224
SPAIN,,,,8289,,,openai,8289,S225
SPAIN,,,,8293,,,openai,8293,S225
SPAIN,,,,8297,,,openai,8297,S225
SPAIN,,,,8301,,,orgIntel,8301,S225
SPAIN,,,,8305,,,Google Scholar,8305,S225
SPAIN,,,,7059,,,Google Scholar,7059,S226
SPAIN,,,,7060,,,openai,7060,S226
SPAIN,,,,6845,,,Google Scholar,6845,S229
SPAIN,,,,6881,,,openai,6881,S229
SPAIN,,,,8577,,,openai,8577,S230
SPAIN,,,,8581,,,openai,8581,S230
SPAIN,,,,8585,,,orgIntel,8585,S230
SPAIN,,,,8589,,,openai,8589,S230
SPAIN,,,,8593,,,openai,8593,S230
SPAIN,,,,8597,,,openai,8597,S230
SPAIN,,,,8603,,,openai,8603,S230
USA,,,,8885,,,openai,8885,U001
USA,,,,8889,,,openai,8889,U001
USA,,,,8893,,,openai,8893,U001
USA,,,,8897,,,openai,8897,U002
USA,,,,8897,,,openai,8897,U001
USA,,,,8901,,,openai,8901,U001
USA,,,,18065,,,orgIntel,18065,U002
USA,,,,2938,,,openai,2938,U003
USA,,,,3617,,,Google Scholar,3617,U003
USA,,,,3728,,,openai,3728,U003
USA,,,,3814,,,openai,3814,U003
USA,,,,3745,,,openai,3745,U003
USA,,,,3814,,,openai,3814,U004
USA,,,,3823,,,openai,3823,U004
USA,,,,3845,,,openai,3845,U004
USA,,,,3847,,,openai,3847,U004
USA,,,,3847,,,openai,3847,U005
USA,,,,8739,,,openai,8739,U005
USA,,,,8743,,,Google Scholar,8743,U005
USA,,,,8747,,,orgIntel,8747,U005
USA,,,,8755,,,orgIntel,8755,U005
USA,,,,8759,,,orgIntel,8759,U005
USA,,,,8773,,,openai,8773,U005
USA,,,,18239,,,orgIntel,18239,U006
USA,,,,18356,,,openai,18356,U006
USA,,,,18572,,,openai,18572,U006
USA,,,,2509,,,openai,2509,U007
USA,,,,2540,,,orgIntel,2540,U007
USA,,,,4731,,,openai,4731,U008
USA,,,,4734,,,orgIntel,4734,U008
USA,,,,4736,,,openai,4736,U008
USA,,,,4758,,,openai,4758,U008
USA,,,,8468,,,openai,8468,U009
USA,,,,8472,,,openai,8472,U009
USA,,,,8476,,,orgIntel,8476,U009
USA,,,,8480,,,openai,8480,U009
USA,,,,8484,,,Google Scholar,8484,U009
USA,,,,8484,,,Google Scholar,8484,U010
USA,,,,8869,,,openai,8869,U010
USA,,,,8873,,,orgIntel,8873,U010
USA,,,,8877,,,openai,8877,U010
USA,,,,8881,,,openai,8881,U010
USA,,,,11328,,,openai,11328,U011
USA,,,,11749,,,Google Scholar,11749,U010
USA,,,,11749,,,Google Scholar,11749,U011
USA,,,,12004,,,orgIntel,12004,U011
USA,,,,12374,,,openai,12374,U011
USA,,,,12593,,,orgIntel,12593,U012
USA,,,,12593,,,orgIntel,12593,U011
USA,,,,3849,,,orgIntel,3849,U012
USA,,,,3874,,,openai,3874,U012
USA,,,,3896,,,openai,3896,U011
USA,,,,3896,,,openai,3896,U012
USA,,,,3915,,,openai,3915,U012
USA,,,,3965,,,openai,3965,U012
USA,,,,8600,,,orgIntel,8600,U013
USA,,,,8602,,,openai,8602,U013
USA,,,,8606,,,openai,8606,U013
USA,,,,8610,,,openai,8610,U014
USA,,,,8610,,,openai,8610,U013
USA,,,,8614,,,orgIntel,8614,U013
USA,,,,3756,,,orgIntel,3756,U014
USA,,,,3758,,,openai,3758,U014
USA,,,,3759,,,openai,3759,U014
USA,,,,3765,,,openai,3765,U014
USA,,,,3774,,,openai,3774,U014
USA,,,,4714,,,openai,4714,U015
USA,,,,4718,,,openai,4718,U014
USA,,,,4718,,,openai,4718,U015
USA,,,,4720,,,openai,4720,U015
USA,,,,4729,,,openai,4729,U015
USA,,,,8026,,,orgIntel,8026,U101
USA,,,,8522,,,openai,8522,U101
USA,,,,8522,,,openai,8522,U102
USA,,,,8526,,,openai,8526,U102
USA,,,,8530,,,Google Scholar,8530,U102
USA,,,,8534,,,openai,8534,U102
USA,,,,17096,,,openai,17096,U103
USA,,,,17245,,,openai,17245,U103
USA,,,,17432,,,orgIntel,17432,U103
USA,,,,17594,,,openai,17594,U103
USA,,,,17783,,,openai,17783,U103
USA,,,,17942,,,openai,17942,U103
USA,,,,8114,,,openai,8114,U103
USA,,,,8114,,,openai,8114,U121
USA,,,,8118,,,openai,8118,U121
USA,,,,8122,,,openai,8122,U121
USA,,,,8126,,,openai,8126,U121
USA,,,,8324,,,openai,8324,U121
USA,,,,8324,,,openai,8324,U122
USA,,,,8328,,,openai,8328,U122
USA,,,,8332,,,openai,8332,U122
USA,,,,8336,,,openai,8336,U122
USA,,,,8340,,,openai,8340,U122
USA,,,,8576,,,openai,8576,U123
USA,,,,8630,,,openai,8630,U124
USA,,,,8634,,,orgIntel,8634,U124
USA,,,,8638,,,openai,8638,U124
USA,,,,8642,,,openai,8642,U124
USA,,,,13579,,,orgIntel,13579,U125
USA,,,,13742,,,openai,13742,U125
USA,,,,13868,,,orgIntel,13868,U125
USA,,,,14055,,,orgIntel,14055,U125
USA,,,,14223,,,openai,14223,U125
USA,,,,16408,,,openai,16408,U126
USA,,,,16579,,,openai,16579,U126
USA,,,,16731,,,orgIntel,16731,U126
USA,,,,16842,,,openai,16842,U126
USA,,,,16842,,,openai,16842,U127
USA,,,,5732,,,openai,5732,U127
USA,,,,5746,,,openai,5746,U127
USA,,,,5824,,,openai,5824,U127
USA,,,,5910,,,orgIntel,5910,U127
USA,,,,5937,,,openai,5937,U127
USA,,,,8781,,,openai,8781,U127
USA,,,,8781,,,openai,8781,U128
USA,,,,8785,,,openai,8785,U128
USA,,,,8789,,,openai,8789,U128
USA,,,,8793,,,openai,8793,U128
USA,,,,8797,,,openai,8797,U128
USA,,,,8264,,,openai,8264,U129
USA,,,,8268,,,openai,8268,U129
USA,,,,8272,,,openai,8272,U129
USA,,,,8276,,,orgIntel,8276,U129
USA,,,,8276,,,orgIntel,8276,U130
USA,,,,8070,,,Google Scholar,8070,U130
USA,,,,8074,,,openai,8074,U130
USA,,,,8078,,,Google Scholar,8078,U131
USA,,,,8082,,,orgIntel,8082,U131
USA,,,,8086,,,openai,8086,U131
USA,,,,8090,,,openai,8090,U131
USA,,,,8344,,,openai,8344,U132
USA,,,,8348,,,openai,8348,U132
USA,,,,8352,,,openai,8352,U132
USA,,,,8356,,,openai,8356,U132
USA,,,,8452,,,Google Scholar,8452,U133
USA,,,,8456,,,openai,8456,U133
USA,,,,8460,,,openai,8460,U132
USA,,,,8460,,,openai,8460,U133
USA,,,,8464,,,openai,8464,U133
USA,,,,8618,,,openai,8618,U134
USA,,,,8622,,,openai,8622,U134
USA,,,,10023,,,openai,10023,U135
USA,,,,10200,,,openai,10200,U135
USA,,,,11035,,,Google Scholar,11035,U135
USA,,,,11085,,,openai,11085,U135
USA,,,,11262,,,openai,11262,U135
USA,,,,7026,,,openai,7026,U137
USA,,,,7030,,,openai,7030,U137
USA,,,,7034,,,Google Scholar,7034,U137
USA,,,,7038,,,openai,7038,U137
USA,,,,7042,,,openai,7042,U137
USA,,,,8921,,,orgIntel,8921,U138
USA,,,,8925,,,openai,8925,U138
USA,,,,8929,,,openai,8929,U138
USA,,,,8933,,,openai,8933,U138
USA,,,,8216,,,openai,8216,U138
USA,,,,8216,,,openai,8216,U139
USA,,,,8220,,,openai,8220,U139
USA,,,,8224,,,openai,8224,U139
USA,,,,8228,,,openai,8228,U139
USA,,,,8232,,,openai,8232,U139
USA,,,,8150,,,openai,8150,U141
USA,,,,8154,,,openai,8154,U141
USA,,,,8162,,,openai,8162,U141
USA,,,,8166,,,orgIntel,8166,U141
USA,,,,8376,,,openai,8376,U142
USA,,,,8380,,,openai,8380,U142
USA,,,,8382,,,openai,8382,U142
USA,,,,8386,,,openai,8386,U142
USA,,,,8390,,,openai,8390,U142
USA,,,,8394,,,openai,8394,U142
USA,,,,8723,,,openai,8723,U144
USA,,,,8727,,,orgIntel,8727,U142
USA,,,,8727,,,orgIntel,8727,U144
USA,,,,8731,,,openai,8731,U144
USA,,,,8735,,,openai,8735,U144
USA,,,,14392,,,openai,14392,U145
USA,,,,14680,,,orgIntel,14680,U145
USA,,,,14839,,,Google Scholar,14839,U145
USA,,,,14952,,,openai,14952,U145
USA,,,,5612,,,openai,5612,U147
USA,,,,8821,,,orgIntel,8821,U147
USA,,,,8821,,,orgIntel,8821,U148
USA,,,,8825,,,openai,8825,U148
USA,,,,8212,,,orgIntel,8212,U149
USA,,,,8050,,,openai,8050,U150
USA,,,,8054,,,openai,8054,U150
USA,,,,8058,,,orgIntel,8058,U150
USA,,,,8062,,,Google Scholar,8062,U150
USA,,,,8066,,,Google Scholar,8066,U150
USA,,,,8094,,,openai,8094,U151
USA,,,,8098,,,openai,8098,U150
USA,,,,8098,,,openai,8098,U151
USA,,,,8102,,,openai,8102,U151
USA,,,,8106,,,Google Scholar,8106,U151
USA,,,,8110,,,openai,8110,U151
USA,,,,8398,,,openai,8398,U152
USA,,,,8552,,,openai,8552,U153
USA,,,,8556,,,openai,8556,U153
USA,,,,8560,,,openai,8560,U153
USA,,,,8564,,,openai,8564,U153
USA,,,,8568,,,openai,8568,U153
USA,,,,8572,,,openai,8572,U153
USA,,,,8646,,,orgIntel,8646,U153
USA,,,,8646,,,orgIntel,8646,U154
USA,,,,8650,,,openai,8650,U154
USA,,,,8654,,,orgIntel,8654,U154
USA,,,,8658,,,orgIntel,8658,U154
USA,,,,8662,,,openai,8662,U154
USA,,,,12956,,,openai,12956,U155
USA,,,,13078,,,orgIntel,13078,U155
USA,,,,13291,,,orgIntel,13291,U155
USA,,,,13406,,,openai,13406,U155
USA,,,,7006,,,Google Scholar,7006,U157
USA,,,,7010,,,orgIntel,7010,U157
USA,,,,8905,,,Google Scholar,8905,U158
USA,,,,8909,,,openai,8909,U158
USA,,,,8913,,,orgIntel,8913,U158
USA,,,,8917,,,openai,8917,U158
USA,,,,8256,,,openai,8256,U158
USA,,,,8256,,,openai,8256,U159
USA,,,,8260,,,openai,8260,U159
USA,,,,8002,,,Google Scholar,8002,U160
USA,,,,8006,,,orgIntel,8006,U160
USA,,,,8010,,,openai,8010,U160
USA,,,,8014,,,orgIntel,8014,U160
USA,,,,8018,,,openai,8018,U160
USA,,,,8022,,,openai,8022,U160
USA,,,,8022,,,openai,8022,U172
USA,,,,8422,,,openai,8422,U172
USA,,,,8426,,,orgIntel,8426,U172
USA,,,,8430,,,openai,8430,U172
USA,,,,8434,,,openai,8434,U172
USA,,,,8438,,,openai,8438,U172
USA,,,,8502,,,openai,8502,U173
USA,,,,8506,,,orgIntel,8506,U173
USA,,,,8510,,,openai,8510,U173
USA,,,,8514,,,openai,8514,U173
USA,,,,8518,,,openai,8518,U173
USA,,,,8687,,,openai,8687,U174
USA,,,,8691,,,openai,8691,U174
USA,,,,8695,,,openai,8695,U174
USA,,,,8699,,,orgIntel,8699,U174
USA,,,,8703,,,orgIntel,8703,U174
USA,,,,9846,,,Google Scholar,9846,U175
USA,,,,6014,,,openai,6014,U177
USA,,,,6037,,,openai,6037,U177
USA,,,,6837,,,openai,6837,U177
USA,,,,6849,,,openai,6849,U177
USA,,,,7002,,,openai,7002,U177
USA,,,,8845,,,Google Scholar,8845,U178
USA,,,,8849,,,openai,8849,U178
USA,,,,8857,,,openai,8857,U178
USA,,,,8861,,,openai,8861,U178
USA,,,,8865,,,openai,8865,U178
USA,,,,8236,,,openai,8236,U179
USA,,,,8240,,,openai,8240,U179
USA,,,,8244,,,orgIntel,8244,U179
USA,,,,8248,,,orgIntel,8248,U179
USA,,,,8252,,,openai,8252,U179
USA,,,,7062,,,openai,7062,U180
USA,,,,7066,,,openai,7066,U180
USA,,,,7070,,,openai,7070,U180
USA,,,,7074,,,openai,7074,U180
USA,,,,7078,,,openai,7078,U180
USA,,,,8130,,,Google Scholar,8130,U181
USA,,,,8134,,,orgIntel,8134,U181
USA,,,,8138,,,openai,8138,U181
USA,,,,8142,,,openai,8142,U181
USA,,,,8146,,,openai,8146,U180
USA,,,,8146,,,openai,8146,U181
USA,,,,8402,,,orgIntel,8402,U182
USA,,,,8406,,,openai,8406,U182
USA,,,,8410,,,openai,8410,U182
USA,,,,8414,,,orgIntel,8414,U182
USA,,,,8418,,,openai,8418,U182
USA,,,,8488,,,openai,8488,U183
USA,,,,8492,,,openai,8492,U183
USA,,,,8496,,,openai,8496,U183
USA,,,,8500,,,openai,8500,U183
USA,,,,8707,,,openai,8707,U184
USA,,,,8711,,,openai,8711,U184
USA,,,,8715,,,openai,8715,U184
USA,,,,8719,,,openai,8719,U184
USA,,,,8961,,,openai,8961,U180
USA,,,,8961,,,openai,8961,U188
USA,,,,9138,,,openai,9138,U188
USA,,,,9315,,,orgIntel,9315,U188
USA,,,,9492,,,openai,9492,U188
USA,,,,9669,,,openai,9669,U188
USA,,,,9732,,,openai,9732,U188
USA,,,,8308,,,openai,8308,U189
USA,,,,8312,,,openai,8312,U189
USA,,,,8316,,,openai,8316,U189
USA,,,,8320,,,openai,8320,U189
USA,,,,7312,,,openai,7312,U190
USA,,,,7510,,,orgIntel,7510,U191
USA,,,,7510,,,orgIntel,7510,U190
USA,,,,7817,,,orgIntel,7817,U190
USA,,,,7954,,,openai,7954,U190
USA,,,,8170,,,orgIntel,8170,U191
USA,,,,8174,,,openai,8174,U191
USA,,,,8178,,,orgIntel,8178,U191
USA,,,,8182,,,openai,8182,U191
USA,,,,15823,,,openai,15823,U195
USA,,,,15984,,,openai,15984,U191
USA,,,,15984,,,openai,15984,U195
USA,,,,16145,,,openai,16145,U195
USA,,,,16297,,,openai,16297,U195
USA,,,,7014,,,openai,7014,U195
USA,,,,7014,,,openai,7014,U197
USA,,,,7018,,,orgIntel,7018,U197
USA,,,,7019,,,orgIntel,7019,U197
USA,,,,7022,,,openai,7022,U197
USA,,,,8801,,,Google Scholar,8801,U197
USA,,,,8801,,,Google Scholar,8801,U198
USA,,,,8805,,,orgIntel,8805,U198
USA,,,,8809,,,openai,8809,U198
USA,,,,8813,,,Google Scholar,8813,U198
USA,,,,8817,,,openai,8817,U198
USA,,,,7082,,,openai,7082,U200
USA,,,,7086,,,openai,7086,U200
USA,,,,7090,,,openai,7090,U200
USA,,,,7094,,,openai,7094,U201
USA,,,,7094,,,openai,7094,U200
USA,,,,8030,,,openai,8030,U201
USA,,,,8034,,,openai,8034,U201
USA,,,,8038,,,openai,8038,U201
USA,,,,8042,,,openai,8042,U201
USA,,,,8046,,,openai,8046,U201
USA,,,,8186,,,Google Scholar,8186,U202
USA,,,,8190,,,openai,8190,U202
USA,,,,8194,,,openai,8194,U200
USA,,,,8194,,,openai,8194,U202
USA,,,,8198,,,openai,8198,U202
USA,,,,8204,,,openai,8204,U202
USA,,,,8208,,,openai,8208,U202
USA,,,,8538,,,Google Scholar,8538,U203
USA,,,,8542,,,openai,8542,U203
USA,,,,8546,,,openai,8546,U203
USA,,,,8550,,,openai,8550,U203
USA,,,,8777,,,openai,8777,U204
USA,,,,15034,,,openai,15034,U205
USA,,,,15189,,,orgIntel,15189,U205
USA,,,,15324,,,openai,15324,U205
USA,,,,15467,,,openai,15467,U205
USA,,,,15678,,,orgIntel,15678,U202
USA,,,,15678,,,orgIntel,15678,U205
USA,,,,8829,,,orgIntel,8829,U208
USA,,,,8833,,,openai,8833,U208
USA,,,,8837,,,openai,8837,U208
USA,,,,8841,,,Google Scholar,8841,U208
USA,,,,8280,,,openai,8280,U209
USA,,,,8284,,,openai,8284,U209
USA,,,,8288,,,openai,8288,U209
USA,,,,8292,,,orgIntel,8292,U209
USA,,,,8304,,,openai,8304,U208
USA,,,,8304,,,openai,8304,U209
USA,,,,7046,,,openai,7046,U210
USA,,,,7050,,,orgIntel,7050,U210
USA,,,,7054,,,Google Scholar,7054,U210
USA,,,,7058,,,orgIntel,7058,U210
USA,,,,8446,,,openai,8446,U222
USA,,,,8450,,,openai,8450,U222
USA,,,,8666,,,openai,8666,U224
USA,,,,8670,,,openai,8670,U224
USA,,,,8674,,,openai,8674,U224
USA,,,,8682,,,openai,8682,U224
USA,,,,12685,,,orgIntel,12685,U225
USA,,,,12843,,,openai,12843,U225
USA,,,,8360,,,Google Scholar,8360,U227
USA,,,,8364,,,orgIntel,8364,U227
USA,,,,8368,,,openai,8368,U227
USA,,,,8372,,,Google Scholar,8372,U227
USA,,,,4786,,,openai,4786,U224
USA,,,,4786,,,openai,4786,U228
USA,,,,4794,,,orgIntel,4794,U228
USA,,,,4814,,,openai,4814,U228
USA,,,,4836,,,openai,4836,U228
USA,,,,4903,,,openai,4903,U228
USA,,,,5219,,,openai,5219,U228
USA,,,,8580,,,openai,8580,U229
USA,,,,8584,,,openai,8584,U227
USA,,,,8584,,,openai,8584,U229
USA,,,,8588,,,openai,8588,U229
USA,,,,8592,,,orgIntel,8592,U229
USA,,,,8596,,,openai,8596,U229
